Frame;Sub Frame;LAX;LAY;LAZ;LHX;LHY;LHZ;LKX;LKY;LKZ;RAX;RAY;RAZ;RHX;RHY;RHZ;RKX;RKY;RKZ
2852;0;8.56536;-8.35947;25.9472;-2.9675;3.42799;-8.83687;4.20212;-1.86962;-20.1257;4.36897;-1.81573;6.96372;24.9889;3.58513;-16.2489;27.5746;-7.00791;-11.0685
2853;0;9.07354;-8.34834;25.9183;-3.29508;3.47579;-8.70378;4.20815;-1.84628;-20.1393;4.04292;-2.06974;7.8862;25.0982;3.4987;-15.998;24.6092;-6.4889;-10.8906
2854;0;9.58917;-8.33646;25.8875;-3.62042;3.52699;-8.58477;4.22701;-1.82041;-20.141;3.72266;-2.37659;8.99488;25.2013;3.39543;-15.6869;21.6805;-5.95856;-10.8508
2855;0;10.1116;-8.32552;25.8591;-3.94543;3.58059;-8.48055;4.25795;-1.79338;-20.1313;3.43682;-2.73407;10.2776;25.3033;3.27997;-15.3253;18.8303;-5.43834;-10.9551
2856;0;10.6394;-8.31723;25.8375;-4.27279;3.63351;-8.39326;4.29991;-1.76458;-20.1127;3.20529;-3.13114;11.6897;25.4061;3.15981;-14.9239;16.1053;-4.94936;-11.1894
2857;0;11.1714;-8.31211;25.8242;-4.60535;3.68336;-8.32319;4.351;-1.73486;-20.0839;3.0372;-3.54806;13.1565;25.5101;3.04326;-14.4966;13.5563;-4.50983;-11.5196
2858;0;11.7063;-8.31168;25.8231;-4.9463;3.72803;-8.27054;4.40923;-1.70537;-20.0477;2.92835;-3.95939;14.586;25.6123;2.93917;-14.058;11.2335;-4.13343;-11.8982
2859;0;12.2423;-8.31725;25.8376;-5.29744;3.7652;-8.23498;4.47245;-1.67782;-20.007;2.86146;-4.33645;15.8797;25.708;2.85721;-13.6209;9.18109;-3.82852;-12.2752
2860;0;12.7777;-8.32878;25.8675;-5.66158;3.79208;-8.21506;4.53922;-1.65302;-19.9639;2.81167;-4.65042;16.944;25.79;2.80576;-13.1988;7.43666;-3.59671;-12.597
2861;0;13.3092;-8.34754;25.9162;-6.03985;3.80724;-8.20978;4.60828;-1.63328;-19.9225;2.75093;-4.87964;17.7132;25.8513;2.7909;-12.8038;6.02565;-3.43489;-12.8232
2862;0;13.8324;-8.37269;25.9815;-6.43333;3.80901;-8.21626;4.67846;-1.62029;-19.8848;2.65154;-5.01028;18.1486;25.8852;2.81762;-12.4455;4.96032;-3.33667;-12.9238
2863;0;14.3432;-8.40461;26.0641;-6.84249;3.79558;-8.23278;4.74981;-1.61634;-19.8553;2.49373;-5.04075;18.2498;25.887;2.88748;-12.1352;4.23899;-3.29186;-12.8854
2864;0;14.8353;-8.44264;26.1625;-7.26661;3.76587;-8.25802;4.82374;-1.62294;-19.8353;2.26429;-4.97987;18.0475;25.8542;2.9978;-11.879;3.84607;-3.28886;-12.7093
2865;0;15.3035;-8.48543;26.2729;-7.70385;3.71823;-8.29088;4.90324;-1.64181;-19.8245;1.95883;-4.84659;17.6027;25.7888;3.14306;-11.6826;3.75407;-3.31554;-12.4134
2866;0;15.7408;-8.53315;26.3959;-8.15198;3.65152;-8.33175;4.99189;-1.67434;-19.8255;1.57808;-4.66608;16.9968;25.6954;3.31356;-11.5503;3.92521;-3.35904;-12.0252
2867;0;16.1423;-8.58561;26.5307;-8.60722;3.56476;-8.38179;5.09587;-1.72228;-19.8361;1.13241;-4.46649;16.322;25.5822;3.49785;-11.4838;4.31533;-3.40954;-11.5801
2868;0;16.5021;-8.64225;26.6758;-9.06448;3.45677;-8.44364;5.22271;-1.78627;-19.8532;0.63402;-4.27356;15.6651;25.458;3.68337;-11.4798;4.87535;-3.45682;-11.1153
2869;0;16.8167;-8.70228;26.8293;-9.519;3.32612;-8.51935;5.38178;-1.86679;-19.8719;0.0994278;-4.10865;15.1001;25.3306;3.85952;-11.5332;5.55604;-3.49512;-10.6651
2870;0;17.0826;-8.76687;26.9938;-9.96282;3.17157;-8.61162;5.58424;-1.96424;-19.889;-0.452714;-3.98493;14.6742;25.2053;4.01772;-11.6339;6.30976;-3.51985;-10.2543
2871;0;17.2966;-8.8358;27.1689;-10.3889;2.99257;-8.72203;5.84177;-2.07896;-19.8998;-1.00275;-3.90565;14.4003;25.0814;4.15554;-11.7661;7.09262;-3.53075;-9.89493
2872;0;17.4565;-8.90907;27.3544;-10.7879;2.78774;-8.85228;6.16874;-2.20959;-19.8984;-1.53144;-3.86643;14.2646;24.9541;4.2747;-11.9106;7.8677;-3.52871;-9.59028
2873;0;17.5591;-8.98596;27.5484;-11.1506;2.5575;-9.00306;6.57918;-2.35636;-19.877;-2.02042;-3.85441;14.2229;24.8126;4.38246;-12.0448;8.60349;-3.51685;-9.32915
2874;0;17.5992;-9.06736;27.7529;-11.4671;2.30023;-9.17485;7.08816;-2.51777;-19.8324;-2.45324;-3.85454;14.2234;24.6426;4.49019;-12.148;9.277;-3.49911;-9.09561
2875;0;17.5681;-9.15138;27.9631;-11.7271;2.01687;-9.36567;7.71066;-2.69217;-19.7576;-2.8179;-3.85085;14.2106;24.4289;4.6083;-12.2004;9.8718;-3.47822;-8.87233
2876;0;17.4526;-9.23819;28.1795;-11.9198;1.7075;-9.57272;8.46074;-2.87844;-19.6506;-3.10435;-3.83029;14.1394;24.1592;4.74702;-12.1922;10.3804;-3.4565;-8.64187
2877;0;17.2352;-9.32531;28.3956;-12.0354;1.3736;-9.79485;9.35222;-3.07493;-19.5042;-3.30759;-3.78503;13.9823;23.822;4.91379;-12.1183;10.8001;-3.43539;-8.39197
2878;0;16.8898;-9.41207;28.6099;-12.0649;1.01699;-10.0258;10.3954;-3.27963;-19.3192;-3.42826;-3.71439;13.7368;23.4126;5.1092;-11.986;11.134;-3.41366;-8.12
2879;0;16.3857;-9.49627;28.8171;-11.9992;0.638779;-10.2631;11.6001;-3.49008;-19.0929;-3.47056;-3.62269;13.4172;22.931;5.33153;-11.8083;11.3892;-3.39049;-7.83058
2880;0;15.6856;-9.57554;29.0113;-11.8314;0.242551;-10.5001;12.9723;-3.70423;-18.8268;-3.44327;-3.51915;13.0554;22.3824;5.57292;-11.6044;11.5744;-3.3628;-7.5353
2881;0;14.749;-9.64753;29.187;-11.5557;-0.168041;-10.7329;14.5153;-3.92036;-18.5223;-3.35812;-3.41557;12.6923;21.7761;5.82244;-11.3961;11.6998;-3.32735;-7.25272
2882;0;13.5333;-9.70924;29.3371;-11.1676;-0.589517;-10.9553;16.2293;-4.13612;-18.1845;-3.22688;-3.32376;12.3695;21.1248;6.06771;-11.2075;11.7758;-3.2811;-6.9995
2883;0;12.0003;-9.75613;29.4508;-10.6653;-1.01743;-11.1627;18.1106;-4.34981;-17.8176;-3.06057;-3.25312;12.1206;20.4432;6.29689;-11.0578;11.8127;-3.22166;-6.79082
2884;0;10.1206;-9.78186;29.5131;-10.048;-1.44667;-11.35;20.1528;-4.55953;-17.4279;-2.8695;-3.21168;11.9744;19.7453;6.49898;-10.9635;11.8189;-3.14793;-6.63986
2885;0;7.88178;-9.77824;29.5044;-9.31776;-1.87245;-11.5131;22.346;-4.76385;-17.0212;-2.65957;-3.2019;11.9399;19.0431;6.66657;-10.9316;11.8023;-3.06006;-6.55015
2886;0;5.29755;-9.73608;29.4022;-8.47794;-2.28945;-11.6477;24.6779;-4.96138;-16.6042;-2.4341;-3.22362;12.0166;18.3468;6.7955;-10.9647;11.7695;-2.96054;-6.51903
2887;0;2.41358;-9.64694;29.1855;-7.534;-2.69262;-11.7519;27.1332;-5.15055;-16.1858;-2.19554;-3.27344;12.1923;17.6621;6.88574;-11.0553;11.7237;-2.85297;-6.54132
2888;0;-0.681543;-9.50023;28.8268;-6.49259;-3.07715;-11.8236;29.6956;-5.33039;-15.7659;-1.94251;-3.3447;12.4432;16.9919;6.94031;-11.1899;11.6681;-2.74144;-6.60484
2889;0;-3.86774;-9.2942;28.3185;-5.36124;-3.43817;-11.8619;32.3454;-5.49956;-15.3542;-1.67426;-3.43012;12.7434;16.3363;6.96514;-11.3518;11.6031;-2.63158;-6.69617
2890;0;-6.99459;-9.02857;27.6555;-4.14905;-3.77173;-11.8686;35.0621;-5.65728;-14.9506;-1.38804;-3.52009;13.0587;15.6925;6.96791;-11.5207;11.529;-2.52794;-6.79624
2891;0;-9.9069;-8.71115;26.8519;-2.86464;-4.07378;-11.8444;37.8225;-5.80237;-14.5609;-1.0841;-3.60767;13.3648;15.0575;6.95654;-11.6772;11.444;-2.43491;-6.8943
2892;0;-12.4599;-8.35374;25.9323;-1.51789;-4.34101;-11.7932;40.6021;-5.93451;-14.1886;-0.76174;-3.68478;13.6337;14.4267;6.93754;-11.8031;11.3476;-2.35424;-6.97511
2893;0;-14.5418;-7.97049;24.9291;-0.118121;-4.57098;-11.72;43.3734;-6.0539;-13.8414;-0.424298;-3.74738;13.8515;13.7972;6.91746;-11.8848;11.2378;-2.28736;-7.0328
2894;0;-16.0786;-7.57425;23.8733;1.3252;-4.76096;-11.6296;46.1073;-6.16088;-13.529;-0.0751948;-3.79294;14.0098;13.1662;6.8993;-11.9158;11.1137;-2.23418;-7.0631
2895;0;-17.0402;-7.17497;22.7908;2.80161;-4.9092;-11.5308;48.771;-6.25718;-13.2612;0.280429;-3.8209;14.1068;12.532;6.88514;-11.8914;10.9747;-2.19281;-7.06613
2896;0;-17.4341;-6.78246;21.7085;4.30077;-5.01479;-11.4301;51.3302;-6.34402;-13.0581;0.63673;-3.8339;14.1519;11.8933;6.87408;-11.8146;10.8193;-2.16045;-7.04649
2897;0;-17.2972;-6.40199;20.6428;5.81231;-5.07665;-11.3362;53.7485;-6.42526;-12.9349;0.987252;-3.83587;14.1587;11.2511;6.8647;-11.6925;10.6472;-2.13452;-7.01322
2898;0;-16.6902;-6.03938;19.6122;7.32506;-5.09453;-11.2567;55.9895;-6.50272;-12.9122;1.32658;-3.8326;14.1474;10.6059;6.85302;-11.5335;10.4574;-2.11136;-6.97721
2899;0;-15.6923;-5.70098;18.6377;8.82741;-5.06981;-11.2011;58.0164;-6.58145;-13.0078;1.65004;-3.83002;14.1384;9.9594;6.83642;-11.3505;10.2496;-2.08908;-6.94867
2900;0;-14.3885;-5.39157;17.7362;10.3076;-5.00288;-11.1751;59.796;-6.66395;-13.2332;1.95475;-3.83405;14.1524;9.31335;6.8106;-11.1562;10.0232;-2.06498;-6.93784
2901;0;-12.8716;-5.11961;16.9359;11.7546;-4.89557;-11.1855;61.2977;-6.75456;-13.6011;2.23866;-3.8502;14.2084;8.6701;6.77224;-10.9604;9.77797;-2.03777;-6.95527
2902;0;-11.2309;-4.89056;16.2562;13.1575;-4.75108;-11.2359;62.4971;-6.85546;-14.1106;2.50253;-3.88226;14.3194;8.03232;6.71893;-10.7747;9.51507;-2.00667;-7.00486
2903;0;-9.55079;-4.71148;15.7213;14.5072;-4.57225;-11.3297;63.3758;-6.96897;-14.7613;2.74768;-3.93239;14.4928;7.40248;6.64902;-10.6041;9.23541;-1.97096;-7.09109
2904;0;-7.90137;-4.58561;15.3436;15.7952;-4.36298;-11.4686;63.9227;-7.09702;-15.5393;2.97702;-4.00108;14.7299;6.78319;6.5624;-10.4541;8.9413;-1.93151;-7.21241
2905;0;-6.33717;-4.51472;15.1302;17.0164;-4.12718;-11.6502;64.135;-7.23869;-16.4275;3.19448;-4.08695;15.0255;6.17818;6.45918;-10.3266;8.63654;-1.88886;-7.36483
2906;0;-4.8958;-4.49735;15.0779;18.1661;-3.86988;-11.8733;64.0159;-7.39294;-17.4036;3.40317;-4.18753;15.3708;5.58928;6.34161;-10.2196;8.3237;-1.84368;-7.54509
2907;0;-3.59686;-4.52999;15.1762;19.2422;-3.59593;-12.132;63.5766;-7.55531;-18.4414;3.60789;-4.29842;15.75;5.01933;6.21226;-10.1311;8.00801;-1.79761;-7.74312
2908;0;-2.44476;-4.60573;15.4041;20.2449;-3.30994;-12.4225;62.8331;-7.72169;-19.511;3.812;-4.41425;16.1446;4.47095;6.07403;-10.0567;7.69382;-1.75114;-7.95061
2909;0;-1.43247;-4.71741;15.7391;21.1746;-3.01758;-12.7365;61.8057;-7.88451;-20.5817;4.01904;-4.5291;16.5342;3.94585;5.93129;-9.98952;7.3862;-1.7048;-8.15898
2910;0;-0.545949;-4.85768;16.1582;22.0338;-2.72284;-13.0675;60.5182;-8.0367;-21.6255;4.23118;-4.63709;16.8991;3.44556;5.78803;-9.92464;7.08914;-1.66032;-8.35896
2911;0;0.232003;-5.01818;16.6355;22.8249;-2.43046;-13.4092;58.9961;-8.17074;-22.6123;4.45158;-4.73232;17.2196;2.97072;5.6482;-9.85496;6.80799;-1.61768;-8.54338
2912;0;0.916786;-5.19246;17.151;23.5512;-2.14445;-13.7527;57.2644;-8.27749;-23.5173;4.68121;-4.80967;17.4791;2.52189;5.51617;-9.77567;6.54556;-1.5776;-8.7041
2913;0;1.51865;-5.37492;17.6874;24.2143;-1.8685;-14.092;55.348;-8.34968;-24.3189;4.9221;-4.86574;17.6668;2.09841;5.39536;-9.68176;6.30601;-1.54074;-8.83753
2914;0;2.04249;-5.55989;18.2279;24.817;-1.60497;-14.4211;53.2698;-8.38042;-24.9972;5.17563;-4.89705;17.7714;1.69938;5.28837;-9.57033;6.09103;-1.50699;-8.93802
2915;0;2.48411;-5.74436;18.7633;25.3612;-1.35711;-14.7339;51.0516;-8.36391;-25.5424;5.44381;-4.90323;17.792;1.323;5.19775;-9.43945;5.90342;-1.47629;-9.00452
2916;0;2.83559;-5.92598;19.287;25.8482;-1.12547;-15.0255;48.7118;-8.2966;-25.9475;5.72828;-4.88486;17.7307;0.967251;5.12475;-9.28987;5.74412;-1.44942;-9.03605
2917;0;3.0816;-6.10358;19.7957;26.2803;-0.911819;-15.2902;46.2669;-8.17571;-26.2139;6.03074;-4.84384;17.5935;0.630459;5.07007;-9.1245;5.61407;-1.42588;-9.03252
2918;0;3.20668;-6.27632;20.2873;26.6584;-0.716502;-15.5244;43.7307;-8.00062;-26.3481;6.35233;-4.78395;17.3929;0.309249;5.0335;-8.94575;5.51261;-1.4056;-8.99774
2919;0;3.19683;-6.44702;20.7698;26.9846;-0.53867;-15.7231;41.1149;-7.77343;-26.3668;6.69335;-4.70935;17.1424;0.00156578;5.01424;-8.75979;5.43893;-1.38838;-8.93446
2920;0;3.04186;-6.6195;21.254;27.2608;-0.378317;-15.8853;38.43;-7.49911;-26.2924;7.05424;-4.62529;16.8593;-0.295557;5.0114;-8.57227;5.39222;-1.37426;-8.84827
2921;0;2.74204;-6.7989;21.7542;27.4903;-0.235212;-16.0095;35.6858;-7.18295;-26.1501;7.43348;-4.53688;16.5606;-0.583814;5.02301;-8.38994;5.37059;-1.36234;-8.74338
2922;0;2.30507;-6.99391;22.2937;27.6764;-0.10732;-16.0958;32.893;-6.8346;-25.9731;7.82909;-4.4491;16.263;-0.866122;5.04664;-8.21828;5.3717;-1.35216;-8.62651
2923;0;1.75163;-7.2134;22.8958;27.8231;0.00533023;-16.1455;30.0639;-6.46294;-25.7937;8.23805;-4.36606;15.9806;-1.14398;5.08064;-8.06388;5.39375;-1.34295;-8.50113
2924;0;1.11117;-7.46826;23.5878;27.936;0.10426;-16.1629;27.2146;-6.07952;-25.645;8.65654;-4.29103;15.7248;-1.41913;5.12199;-7.93123;5.43401;-1.33336;-8.37233
2925;0;0.424625;-7.76648;24.3879;28.0207;0.190433;-16.153;24.3663;-5.69564;-25.5509;9.08108;-4.22691;15.5056;-1.69284;5.16836;-7.82308;5.49031;-1.32268;-8.24443
2926;0;-0.26262;-8.11548;25.3107;28.0827;0.264501;-16.1217;21.5451;-5.32213;-25.5319;9.50719;-4.17489;15.3275;-1.96657;5.21711;-7.74157;5.5603;-1.30915;-8.1195
2927;0;-0.902347;-8.51722;26.3549;28.1281;0.328081;-16.0773;18.7838;-4.96881;-25.5942;9.93218;-4.13496;15.1905;-2.24108;5.26512;-7.68612;5.64209;-1.29213;-7.99773
2928;0;-1.44851;-8.96607;27.4983;28.1632;0.381817;-16.0263;16.1207;-4.64347;-25.732;10.3523;-4.10751;15.0962;-2.51687;5.31027;-7.65465;5.73315;-1.27047;-7.88261
2929;0;-1.86382;-9.4507;28.7051;28.1923;0.426945;-15.9771;13.5982;-4.35251;-25.9282;10.7658;-4.09154;15.0413;-2.79432;5.35085;-7.64471;5.83267;-1.24455;-7.77392
2930;0;-2.12574;-9.95166;29.9222;28.2191;0.465064;-15.9355;11.2591;-4.0988;-26.1585;11.1709;-4.08498;15.0188;-3.07399;5.38457;-7.65115;5.93848;-1.21438;-7.66957
2931;0;-2.22871;-10.4426;31.0851;28.2465;0.497612;-15.9093;9.14642;-3.88455;-26.3899;11.5667;-4.08701;15.0257;-3.35617;5.40962;-7.66884;6.04909;-1.18108;-7.57083
2932;0;-2.18844;-10.8932;32.1263;28.2748;0.525839;-15.903;7.29631;-3.70938;-26.5883;11.9527;-4.09487;15.0528;-3.64082;5.42628;-7.69301;6.1639;-1.14723;-7.47398
2933;0;-2.03978;-11.2745;32.9878;28.3022;0.552484;-15.9168;5.7365;-3.57171;-26.728;12.3285;-4.10783;15.0973;-3.92869;5.43336;-7.71683;6.28106;-1.11467;-7.38233
2934;0;-1.82997;-11.5616;33.6252;28.3263;0.578746;-15.9542;4.48513;-3.4688;-26.7827;12.6937;-4.12348;15.1511;-4.21965;5.43086;-7.73819;6.40041;-1.08637;-7.29068
2935;0;-1.61218;-11.738;34.0117;28.3421;0.606985;-16.012;3.54504;-3.39702;-26.7413;13.0466;-4.14088;15.2108;-4.51402;5.41888;-7.7499;6.52057;-1.06556;-7.20227
2936;0;-1.43904;-11.7996;34.1457;28.3437;0.639139;-16.0887;2.90674;-3.35288;-26.597;13.386;-4.15906;15.2732;-4.81218;5.39757;-7.75149;6.64158;-1.05528;-7.11501
2937;0;-1.35282;-11.753;34.0443;28.3247;0.67774;-16.1777;2.54662;-3.33177;-26.3569;13.7089;-4.17698;15.3346;-5.11484;5.36633;-7.7407;6.76264;-1.05687;-7.03027
2938;0;-1.38606;-11.6164;33.7455;28.278;0.724017;-16.2715;2.4277;-3.32879;-26.0365;14.012;-4.19425;15.3938;-5.42176;5.32587;-7.71771;6.88473;-1.0734;-6.94688
2939;0;-1.55735;-11.4139;33.2985;28.198;0.779526;-16.3645;2.50526;-3.33804;-25.6557;14.291;-4.211;15.4512;-5.73339;5.2746;-7.68356;7.00899;-1.10482;-6.86723
2940;0;-1.87503;-11.175;32.7647;28.08;0.845438;-16.4474;2.72583;-3.35455;-25.2451;14.5412;-4.22741;15.5073;-6.04936;5.21213;-7.63929;7.13655;-1.15173;-6.79263
2941;0;-2.33936;-10.9251;32.1989;27.9206;0.922394;-16.5102;3.03461;-3.37186;-24.8327;14.758;-4.24329;15.5617;-6.36926;5.13734;-7.58833;7.27072;-1.21362;-6.72265
2942;0;-2.94499;-10.6867;31.6522;27.7179;1.00978;-16.5454;3.3787;-3.3843;-24.4473;14.9361;-4.26003;15.6189;-6.69238;5.04876;-7.53344;7.4148;-1.28923;-6.65955
2943;0;-3.68413;-10.4751;31.1609;27.4726;1.10822;-16.5445;3.71232;-3.38817;-24.1129;15.0722;-4.27878;15.683;-7.01686;4.94463;-7.47713;7.57398;-1.37685;-6.6065
2944;0;-4.54708;-10.2943;30.7368;27.1856;1.2162;-16.4999;3.99879;-3.37906;-23.843;15.1632;-4.30033;15.7566;-7.34023;4.82354;-7.4247;7.75509;-1.47475;-6.56121
2945;0;-5.52267;-10.1425;30.3777;26.8598;1.3334;-16.4079;4.21442;-3.35653;-23.6429;15.2069;-4.32647;15.8457;-7.65999;4.68402;-7.37669;7.96499;-1.5808;-6.52843
2946;0;-6.59497;-10.0095;30.0607;26.498;1.45934;-16.2637;4.34768;-3.32081;-23.5076;15.203;-4.35867;15.9555;-7.97199;4.52404;-7.33715;8.21296;-1.69273;-6.50678
2947;0;-7.74227;-9.88138;29.7533;26.1033;1.59268;-16.0664;4.39923;-3.27321;-23.4246;15.1523;-4.39931;16.0938;-8.27102;4.34249;-7.31034;8.50998;-1.80858;-6.49695
2948;0;-8.93363;-9.74453;29.4227;25.6783;1.73354;-15.8185;4.37952;-3.21678;-23.3744;15.0567;-4.4506;16.2681;-8.55157;4.137;-7.29911;8.86757;-1.92569;-6.49914
2949;0;-10.1271;-9.58732;29.0401;25.2253;1.88129;-15.5249;4.30666;-3.15521;-23.3355;14.919;-4.51409;16.4834;-8.80692;3.90658;-7.3075;9.29894;-2.04155;-6.5099
2950;0;-11.2746;-9.40411;28.5903;24.7464;2.03557;-15.1952;4.20156;-3.0909;-23.2864;14.7406;-4.59223;16.7477;-9.02944;3.64936;-7.34218;9.81687;-2.15485;-6.52633
2951;0;-12.3235;-9.19588;28.0741;24.2427;2.1952;-14.8423;4.08653;-3.02659;-23.2112;14.5217;-4.68683;17.0667;-9.21148;3.36448;-7.40639;10.435;-2.26301;-6.54581
2952;0;-13.2227;-8.96916;27.5061;23.7155;2.359;-14.4812;3.98219;-2.96365;-23.0981;14.2593;-4.799;17.4434;-9.34559;3.0521;-7.50426;11.1654;-2.36532;-6.56353
2953;0;-13.9278;-8.73372;26.9094;23.1662;2.52509;-14.1301;3.90599;-2.90207;-22.9379;13.9462;-4.93086;17.8842;-9.42356;2.7127;-7.64144;12.0191;-2.46185;-6.57571
2954;0;-14.4073;-8.50214;26.316;22.5961;2.69163;-13.8055;3.86957;-2.84184;-22.7313;13.5694;-5.08348;18.3916;-9.43834;2.34826;-7.82113;13.0044;-2.55444;-6.57885
2955;0;-14.6453;-8.28642;25.7574;22.007;2.85505;-13.526;3.88083;-2.78226;-22.4816;13.1091;-5.25712;18.965;-9.38472;1.9625;-8.04293;14.1265;-2.64539;-6.56969
2956;0;-14.6407;-8.09644;25.2607;21.4017;3.01268;-13.3025;3.94174;-2.72149;-22.198;12.5392;-5.45215;19.6043;-9.25646;1.55954;-8.30793;15.3885;-2.74005;-6.54518
2957;0;-14.4079;-7.94011;24.8488;20.7827;3.16125;-13.1467;4.0509;-2.65969;-21.8905;11.8275;-5.66879;20.3083;-9.05047;1.14472;-8.6132;16.7892;-2.84421;-6.50392
2958;0;-13.9734;-7.82172;24.5349;20.1534;3.29844;-13.0641;4.20312;-2.59699;-21.5708;10.9379;-5.90624;21.0722;-8.76372;0.724036;-8.95464;18.3248;-2.96547;-6.44455
2959;0;-13.3714;-7.74237;24.3236;19.516;3.42117;-13.0538;4.39038;-2.53293;-21.2499;9.83157;-6.16276;21.8884;-8.39509;0.303775;-9.32648;19.9887;-3.11171;-6.36522
2960;0;-12.641;-7.70148;24.2144;18.8745;3.52821;-13.1139;4.60447;-2.46963;-20.9379;8.47165;-6.43624;22.748;-7.94301;-0.110093;-9.72074;21.7721;-3.29089;-6.2659
2961;0;-11.8213;-7.69479;24.1965;18.2309;3.61819;-13.2332;4.83535;-2.40736;-20.6421;6.8283;-6.72122;23.6319;-7.40734;-0.512582;-10.1311;23.6655;-3.50946;-6.14332
2962;0;-10.9498;-7.71761;24.2575;17.5871;3.692;-13.4016;5.07348;-2.34768;-20.3677;4.88612;-7.00997;24.5149;-6.78831;-0.900437;-10.5496;25.6592;-3.77363;-5.99198
2963;0;-10.0578;-7.76342;24.3797;16.9441;3.74915;-13.6035;5.30998;-2.29133;-20.1175;2.65164;-7.29008;25.3593;-6.08606;-1.26973;-10.9699;27.7442;-4.08722;-5.80331
2964;0;-9.17103;-7.82524;24.5443;16.3026;3.79209;-13.8246;5.53689;-2.23978;-19.8917;0.158808;-7.54733;26.1241;-5.30127;-1.62024;-11.3843;29.9111;-4.45119;-5.57179
2965;0;-8.30852;-7.89604;24.7322;15.6634;3.82166;-14.0478;5.74743;-2.19257;-19.691;-2.51917;-7.7623;26.7552;-4.43393;-1.95037;-11.7884;32.1531;-4.86572;-5.28596
2966;0;-7.48166;-7.96824;24.9231;15.0256;3.84068;-14.2587;5.93592;-2.15025;-19.5102;-5.27457;-7.91599;27.202;-3.48573;-2.26053;-12.1781;34.4616;-5.32746;-4.93852
2967;0;-6.69814;-8.03705;25.1046;14.3901;3.85057;-14.4454;6.09851;-2.11248;-19.35;-7.9662;-7.98984;27.4154;-2.45818;-2.54962;-12.5498;36.8275;-5.83147;-4.52397
2968;0;-5.96028;-8.09736;25.2631;13.7563;3.85348;-14.5965;6.23213;-2.07823;-19.2079;-10.4374;-7.96867;27.3543;-1.35499;-2.81614;-12.8992;39.2399;-6.37077;-4.04188
2969;0;-5.26679;-8.14636;25.3916;13.1242;3.85063;-14.7043;6.33554;-2.04825;-19.0836;-12.5401;-7.8431;26.9906;-0.181947;-3.05585;-13.2233;41.6831;-6.93472;-3.49841
2970;0;-4.61464;-8.18279;25.487;12.4948;3.84238;-14.7674;6.40892;-2.02161;-18.9761;-14.1514;-7.60893;26.3057;1.05402;-3.2633;-13.5175;44.1377;-7.51161;-2.90873
2971;0;-3.99984;-8.20636;25.5486;11.8679;3.82992;-14.7839;6.45227;-1.99782;-18.8847;-15.1987;-7.26744;25.2915;2.34283;-3.43148;-13.7763;46.578;-8.08601;-2.30009
2972;0;-3.41849;-8.2188;25.5811;11.2448;3.81294;-14.7559;6.46708;-1.97747;-18.8113;-15.6555;-6.82232;23.9425;3.67303;-3.55087;-13.997;48.9737;-8.64205;-1.70221
2973;0;-2.86674;-8.22284;25.5917;10.6257;3.79097;-14.689;6.4551;-1.96048;-18.7564;-15.5467;-6.2822;22.2652;5.03022;-3.61252;-14.1754;51.2884;-9.1617;-1.15514
2974;0;-2.34095;-8.22165;25.5886;10.0119;3.76375;-14.5884;6.41834;-1.94717;-18.7209;-14.9347;-5.66036;20.281;6.39964;-3.60822;-14.3074;53.4821;-9.62578;-0.703488
2975;0;-1.83858;-8.21886;25.5813;9.40501;3.73074;-14.4621;6.36015;-1.93831;-18.706;-13.9058;-4.97486;18.0308;7.76503;-3.53103;-14.3946;55.512;-10.0203;-0.38883
2976;0;-1.35769;-8.21757;25.5779;8.80593;3.69172;-14.3149;6.28246;-1.93366;-18.7127;-12.5578;-4.24892;15.5809;9.1103;-3.37791;-14.4378;57.335;-10.3325;-0.251393
2977;0;-0.896776;-8.22118;25.5873;8.21652;3.64615;-14.1553;6.18893;-1.93358;-18.7408;-10.9896;-3.50883;13.0192;10.4194;-3.14844;-14.4423;58.909;-10.5556;-0.320615
2978;0;-0.454194;-8.23139;25.614;7.63819;3.59409;-13.9879;6.08257;-1.93794;-18.7891;-9.29459;-2.78369;10.4548;11.6786;-2.84616;-14.4168;60.1968;-10.6909;-0.618076
2979;0;-0.0298979;-8.25161;25.6667;7.07261;3.53596;-13.8176;5.96603;-1.94629;-18.8602;-7.55673;-2.10151;8.00129;12.8764;-2.47819;-14.373;61.1676;-10.7469;-1.15092
2980;0;0.377303;-8.28171;25.7451;6.52181;3.47219;-13.6492;5.84283;-1.95767;-18.9495;-5.8467;-1.48828;5.76903;14.0052;-2.05475;-14.3243;61.8009;-10.738;-1.91569
2981;0;0.768244;-8.32225;25.8506;5.98645;3.4033;-13.4831;5.71534;-1.97134;-19.058;-4.22402;-0.964262;3.8467;15.0597;-1.58785;-14.285;62.0855;-10.6829;-2.89247
2982;0;1.14435;-8.37315;25.9827;5.46804;3.33077;-13.3222;5.58625;-1.98542;-19.183;-2.73111;-0.544025;2.29834;16.04;-1.09293;-14.2694;62.0224;-10.6026;-4.05136
2983;0;1.50686;-8.43325;26.1382;4.96781;3.25551;-13.1667;5.45837;-1.99893;-19.3224;-1.39417;-0.234588;1.15586;16.949;-0.584899;-14.2899;61.6246;-10.5163;-5.35059
2984;0;1.85852;-8.50063;26.3121;4.48609;3.17854;-13.0167;5.33358;-2.01007;-19.4735;-0.224998;-0.0354487;0.420053;17.7933;-0.0792944;-14.3557;60.915;-10.4388;-6.73817
